EMAi0.1_1,EMAi0.1_3,EMAd0.1_3,DR_5,EMAd0.01_5,EMAd0.001_6,EMAd0.1_6,|DR|_7,EMAi0.01_7,EMAd0.001_7,EMAd0.1_8,|DR|_10,EMAd0.1_10,DR_11,EMAi0.001_12,EMAi0.01_13,EMAi0.001_14,EMAd0.001_14,EMAd0.1_15,EMAi0.01_16
-0.7894427695937764,-0.1417361503423686,0.699949678244086,-1.2635857667015078,0.4544898676483833,1.3328272995497894,0.214769273178267,-1.2127753118191422,-1.1241848517468322,1.4068226241201796,0.5015345107135957,-0.5997293245695332,0.722550743358099,-1.4714976805313404,-1.2816410138098246,-1.304967337311082,-1.278950377713771,1.325810436027653,0.6301257029161337,-1.2142028258303887
-0.7405641053938603,-0.09250878112426263,0.4301188114332151,-0.7135027108649301,0.28531899263743077,0.6781732724470518,0.14957294834178675,-1.0906206602572777,-0.7847727409490016,0.9322186701846574,0.3621255622846458,-0.3658193929068987,0.6842457175357116,-1.0445475685489471,-0.7376992297508476,-0.8783755472328548,-0.2858455117979228,0.2634297934653737,0.4787775969423792,-0.9698171577460305
-0.7811910044796498,0.23889453577183223,-1.0233289512248964,-0.3309210398483867,0.13013298968668108,0.12180045005296697,0.09572703488523553,0.7202551426765025,2.3475082032915884,-1.6768959136790835,-0.4830395593974498,-0.6397797493906263,0.7205594413161859,1.7384658333655154,2.306163780990934,0.9456965276642787,0.9240987601521744,-0.971527895066128,-0.34400265471725044,2.1415784714071844
0.0125042731154398,0.1345129832705246,-14.842065684763057,-0.9496732692677012,-0.5579044256011771,1.1372957359790152,-2.3045729921711824,-0.8922665213459823,1.7893943272864041,0.3126000860030489,-13.863611911217626,-0.7038585372962628,-3.097828586478875,-1.2409934595895389,0.02261833113865684,2.444482971554294,2.0823024595283037,0.8666170059965833,-16.93705881492123,2.177349003392415
-0.7827837436725846,-0.14447401604957472,0.7904948741528913,-0.6223686895828017,0.269760822470455,0.4273196484457298,0.12993483860717717,-0.8880249840020472,-1.1043986591028674,1.4799992231268306,0.5594294740680983,-0.7669797032296995,0.7058892940544619,-0.6893909958843991,-0.9661662337852078,-1.3114129639628993,-1.4034060780991804,0.8964999237624709,0.6636070429695752,-1.084792073463953
-0.006604022693289917,-0.10394091782129972,0.6489685055562426,0.16895673360394475,-0.006421758912233998,0.08448563890999575,0.14476180137195643,0.3536665503297862,-0.5564742037389858,0.8289180980672726,0.4314929362109715,1.5885599906136056,0.26963361079084974,-0.732832058087381,-0.7249829206819431,0.25727347097272,0.21529853366977386,0.08777710190617077,0.4659334360908994,-0.42939736749123547
1.226972263905978,-0.028295516717167377,-0.9009522576472818,0.5980266475144436,-0.13341994378188052,-0.1373234512399175,-0.24040422902270087,-0.5058282650042099,0.01804509532625197,-0.4849529698764938,-0.49464874507422807,-0.0969386823850968,-2.328081060765959,0.8210386879679566,0.1428501131644072,0.6751956256924438,0.4085158208500362,-0.2980908675526851,-1.287543711544724,0.04493440513215572
0.28670129402393174,0.05002135327136789,-0.28974428806028213,1.6525022009638604,-0.4281296667867811,-1.3345152643753901,-0.12186802626917165,0.23975483281554927,0.9680325376810094,-1.045904875378067,-0.2817369914083254,1.7889763067216764,-0.21908457099511702,0.7444867502445328,0.7418233250121727,1.9473266347774143,1.7685733889747988,-1.4875408717312975,-0.30018682274049124,1.1167456526532524
-0.10678463352530777,-0.04966710104999274,-0.0034643358018403444,0.3166894074019543,-0.05917349827272309,-0.04259414344808665,0.029989120626704512,-0.1535482385488216,-0.01764649356838575,-0.35353448566522355,0.013343418845655465,0.0775516741577676,0.31731635128233254,0.196713502133278,0.025786062265125084,0.267973098578185,0.2562929429060512,0.061777928596310004,-0.01696759911016903,-0.08154104330535716
-0.8105347169680198,-0.10709943013351114,0.6537679648489002,-1.1445952190037485,0.3761682529317431,0.9507867863176237,0.21232908434497,-0.01743741682805679,-0.6621658323357902,1.0040748832459976,0.4744236209224777,-0.6997413134166731,0.7362772939966334,-0.8687000871019442,-0.7349967600036823,-0.8650647227753888,-1.1056749900964935,1.2967675758400283,0.5511900597736408,-0.6698065857533442
-0.7983010934749507,0.05493205028044145,0.037180396973788096,-0.7334527866279039,0.24064091407346824,0.6050031108596201,0.12912659506601273,0.49241851310735607,0.9196977778287009,-0.1729743935949215,0.08488292620456463,-0.6658288176628584,0.7310053576554535,0.31652025876721185,0.6677551612782534,0.3266114056270162,-0.06747300185923678,0.27726639401168895,0.08159404096158111,0.8088198226738651
0.8796489705024717,-0.03567113324441137,-0.7774268660496327,0.3342032492512612,-0.05710003698512511,0.09147007164562104,-0.19156081309019282,-0.5824459177964987,-0.06525942936923276,-0.16744243653925941,-0.41416012537266295,-0.13477089160436181,-1.15782647996714,0.5192169740426281,-0.07507542119885482,0.52064278969493,0.2513904750534457,-0.056064496250081204,-0.7369945272744017,-0.04444984816591885
0.8088486890039362,-0.13640327269822997,0.46238850572720186,-0.04225593233879226,0.1084504585460572,0.25394584507093715,0.09070576667785932,-0.6376742051936957,-0.9151692764716465,0.438503968534112,0.27495237734753797,-0.3950917351356824,-1.0026247683252807,-0.5758458965859605,-0.8812712066556033,-0.9480601208739744,-0.8855720841627185,0.4922009084153151,0.2620731104937817,-0.9201751158275181
-0.41661610348468486,-0.09843603983575236,0.49302717866877693,-0.5586029965119789,0.21902732244300024,0.7198809336974373,0.141852676702686,-0.5990117651075232,-0.5093491344916337,0.6838098038901606,0.2992068281835867,-0.10743426437791179,0.518066385314345,-0.7043523057276685,-0.6877478102597133,-0.26903771075927285,-0.4863770423389631,0.8700320226734347,0.4132208508744466,-0.5977141646685526
-0.34958336473614654,-0.01597647720624193,0.3786631231206302,0.13838828972012007,0.032067239954260515,0.04284308371307532,0.042324109555344394,-0.4672389023740709,0.3968425273559036,0.3528607003079532,0.274047733831767,1.0885111995749883,0.4265393907937635,-0.4969123818528125,-0.18382407347881985,1.3868561661131964,0.7303993103503662,0.10348709172574977,0.26856569671774894,0.46355756774482737
-0.7953261463535685,0.17332338797402802,-0.4149956216807016,-0.46293503967181454,0.17692990299135436,0.274032871066429,0.10842507091269352,0.9347110870530108,1.8620829485937473,-0.914564077133118,-0.1236525615999109,-0.6589398125389527,0.7323981369620033,1.0522841041824458,1.6220761368867584,0.6828107013387996,0.5088431797488576,-0.3076450006619865,-0.07721245594775893,1.6852701953791556
-0.19007030271942232,-0.08924317572802537,0.4183014511547103,-0.14440695824047803,0.08217817399714387,0.27628807241840325,0.0968730403106106,-0.488338190867297,-0.47691904273096314,0.603456894874048,0.32987315404068823,0.00834058025841562,0.3610361969998463,-0.5636327605721567,-0.5935664889813907,0.03007400162458618,-0.05974492630830954,0.46680590695069046,0.3682822819254985,-0.507258130385359
-0.7929021153657756,-0.17022936918211184,0.8363182225402995,-1.8931644419734708,0.5492141615314093,1.6659641241221828,0.26578622382495837,-0.7220319785375157,-1.261198386868839,1.5160369715532305,0.5886525126112404,-0.7975060036417468,0.7219944293080922,-1.4819165656699145,-1.533369973077718,-1.5258056574209218,-1.981825104673499,1.8979626953097415,0.6846781152940307,-1.2925390662197538
0.3330585734207135,-0.14352896460349426,0.5354365410971463,-0.4469592989017389,0.2551505705681234,0.7069392970697487,0.10744546207427676,-0.900757918744123,-1.0260459071094505,0.821035451825018,0.3887424922062834,-0.49702306213880837,-0.3231897358669195,-0.8535142935119211,-1.1032693790769517,-1.1343454893045712,-1.2095536066270611,0.9556159321458434,0.4109668663446428,-1.0412245751968248
-0.7090574414788732,-0.055425049530758254,0.5582420655578245,2.015651955053614,-0.5387867256241097,-3.266562719975271,-0.26789312185346803,-0.6937443042858099,-0.5259447526916465,1.0256206176855367,0.4545058044922414,-0.6750337347478378,0.612705179392767,0.09395281321568871,0.690253375061501,-0.43659556297729857,0.4103876897101302,-1.763604793387937,0.5085873897392217,-0.3243796019852277
